"","Periodo","CIIU_industria","ventasTotales","ARIMA_Forecast","ARIMA_Lower80","ARIMA_Upper80","ARIMA_Lower95","ARIMA_Upper95","RW_Forecast","RW_Lower80","RW_Upper80","RW_Lower95","RW_Upper95","Combined_Forecast","Combined_Lower80","Combined_Upper80","Combined_Lower95","Combined_Upper95"
"1528",2023-06-01,"INFORMACIÓN Y COMUNICACIÓN.",483211707.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529",2023-07-01,"INFORMACIÓN Y COMUNICACIÓN.",405537293.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",2023-08-01,"INFORMACIÓN Y COMUNICACIÓN.",394396263.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531",2023-09-01,"INFORMACIÓN Y COMUNICACIÓN.",392558633.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",2023-10-01,"INFORMACIÓN Y COMUNICACIÓN.",402959903.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",2023-11-01,"INFORMACIÓN Y COMUNICACIÓN.",400489585.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",2023-12-01,"INFORMACIÓN Y COMUNICACIÓN.",600094808.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",2024-01-01,"INFORMACIÓN Y COMUNICACIÓN.",362727494.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",2024-02-01,"INFORMACIÓN Y COMUNICACIÓN.",356148220.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",2024-03-01,"INFORMACIÓN Y COMUNICACIÓN.",395759282.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",2024-04-01,"INFORMACIÓN Y COMUNICACIÓN.",361936511.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",2024-05-01,"INFORMACIÓN Y COMUNICACIÓN.",373512153.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",2024-06-01,"INFORMACIÓN Y COMUNICACIÓN.",432873432.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",2024-07-01,"INFORMACIÓN Y COMUNICACIÓN.",373435784.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",2024-08-01,"INFORMACIÓN Y COMUNICACIÓN.",369677035.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",2024-09-01,"INFORMACIÓN Y COMUNICACIÓN.",NA,371216343.367027,327521825.087483,414910861.646572,304391344.317268,438041342.416786,372240033.534027,288757977.40369,468149602.711214,261436492.611999,524679385.443675,371728188.450527,308139901.245586,441530232.178893,282913918.464634,481360363.930231
"1544",2024-10-01,"INFORMACIÓN Y COMUNICACIÓN.",NA,373265599.560621,323664500.87627,422866698.244972,297407265.312766,449123933.808477,377603546.268919,269288476.949435,499091191.566157,220222556.312154,604299745.084884,375434572.91477,296476488.912853,460978944.905565,258814910.81246,526711839.446681
"1545",2024-11-01,"INFORMACIÓN Y COMUNICACIÓN.",NA,384529236.156053,333360983.706021,435697488.606085,306274147.051388,462784325.260718,382742495.994298,246406976.838969,542757305.357078,200140888.113232,687524042.509406,383635866.075176,289883980.272495,489227396.981582,253207517.58231,575154183.885062
"1546",2024-12-01,"INFORMACIÓN Y COMUNICACIÓN.",NA,558308300.368755,506737704.560914,609878896.176596,479437880.198273,637178720.539236,386020778.290655,227471395.10054,574097218.321594,177097813.347514,744882964.608482,472164539.329705,367104549.830727,591988057.249095,328267846.772894,691030842.573859
"1547",2025-01-01,"INFORMACIÓN Y COMUNICACIÓN.",NA,332928618.547887,281385760.951483,384471476.144291,254100620.311001,411756616.784773,392979738.100296,213011665.812924,609848257.519182,170809522.804493,796931612.48002,362954178.324092,247198713.382204,497159866.831736,212455071.557747,604344114.632397
"1548",2025-02-01,"INFORMACIÓN Y COMUNICACIÓN.",NA,341684100.151252,290104660.014595,393263540.287909,262800153.747092,420568046.555411,401490683.934414,200902134.263107,644021185.13818,158128622.332572,897040229.247574,371587392.042833,245503397.138851,518642362.713044,210464388.039832,658804137.901493
"1549",2018-01-01,"OTRAS ACTIVIDADES DE SERVICIOS.",152247627.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550",2018-02-01,"OTRAS ACTIVIDADES DE SERVICIOS.",168885611.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551",2018-03-01,"OTRAS ACTIVIDADES DE SERVICIOS.",169781681.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",2018-04-01,"OTRAS ACTIVIDADES DE SERVICIOS.",182874219.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",2018-05-01,"OTRAS ACTIVIDADES DE SERVICIOS.",181054681.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",2018-06-01,"OTRAS ACTIVIDADES DE SERVICIOS.",236210021.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555",2018-07-01,"OTRAS ACTIVIDADES DE SERVICIOS.",180339025.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",2018-08-01,"OTRAS ACTIVIDADES DE SERVICIOS.",180270464.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557",2018-09-01,"OTRAS ACTIVIDADES DE SERVICIOS.",178700010.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",2018-10-01,"OTRAS ACTIVIDADES DE SERVICIOS.",205401628.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",2018-11-01,"OTRAS ACTIVIDADES DE SERVICIOS.",185445141.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560",2018-12-01,"OTRAS ACTIVIDADES DE SERVICIOS.",304572362.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561",2019-01-01,"OTRAS ACTIVIDADES DE SERVICIOS.",190411743.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",2019-02-01,"OTRAS ACTIVIDADES DE SERVICIOS.",177077478.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563",2019-03-01,"OTRAS ACTIVIDADES DE SERVICIOS.",173339410.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564",2019-04-01,"OTRAS ACTIVIDADES DE SERVICIOS.",206768002.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565",2019-05-01,"OTRAS ACTIVIDADES DE SERVICIOS.",184568874.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566",2019-06-01,"OTRAS ACTIVIDADES DE SERVICIOS.",240835680.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",2019-07-01,"OTRAS ACTIVIDADES DE SERVICIOS.",204563498.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568",2019-08-01,"OTRAS ACTIVIDADES DE SERVICIOS.",193498418.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569",2019-09-01,"OTRAS ACTIVIDADES DE SERVICIOS.",192659935.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",2019-10-01,"OTRAS ACTIVIDADES DE SERVICIOS.",200105455.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",2019-11-01,"OTRAS ACTIVIDADES DE SERVICIOS.",203496333.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572",2019-12-01,"OTRAS ACTIVIDADES DE SERVICIOS.",324860845.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573",2020-01-01,"OTRAS ACTIVIDADES DE SERVICIOS.",190426748.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574",2020-02-01,"OTRAS ACTIVIDADES DE SERVICIOS.",165963851.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",2020-03-01,"OTRAS ACTIVIDADES DE SERVICIOS.",132411732.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576",2020-04-01,"OTRAS ACTIVIDADES DE SERVICIOS.",104226710.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577",2020-05-01,"OTRAS ACTIVIDADES DE SERVICIOS.",111456912.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578",2020-06-01,"OTRAS ACTIVIDADES DE SERVICIOS.",192214471.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",2020-07-01,"OTRAS ACTIVIDADES DE SERVICIOS.",153305148.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580",2020-08-01,"OTRAS ACTIVIDADES DE SERVICIOS.",130869789.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581",2020-09-01,"OTRAS ACTIVIDADES DE SERVICIOS.",146643076.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",2020-10-01,"OTRAS ACTIVIDADES DE SERVICIOS.",172657562.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583",2020-11-01,"OTRAS ACTIVIDADES DE SERVICIOS.",157135031.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",2020-12-01,"OTRAS ACTIVIDADES DE SERVICIOS.",347945992.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585",2021-01-01,"OTRAS ACTIVIDADES DE SERVICIOS.",149079402.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586",2021-02-01,"OTRAS ACTIVIDADES DE SERVICIOS.",139139122.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",2021-03-01,"OTRAS ACTIVIDADES DE SERVICIOS.",167624671.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588",2021-04-01,"OTRAS ACTIVIDADES DE SERVICIOS.",166198991.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",2021-05-01,"OTRAS ACTIVIDADES DE SERVICIOS.",169165429.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590",2021-06-01,"OTRAS ACTIVIDADES DE SERVICIOS.",325410711.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591",2021-07-01,"OTRAS ACTIVIDADES DE SERVICIOS.",175622806.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592",2021-08-01,"OTRAS ACTIVIDADES DE SERVICIOS.",169544706.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593",2021-09-01,"OTRAS ACTIVIDADES DE SERVICIOS.",173198054.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594",2021-10-01,"OTRAS ACTIVIDADES DE SERVICIOS.",188575059.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595",2021-11-01,"OTRAS ACTIVIDADES DE SERVICIOS.",180787916.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",2021-12-01,"OTRAS ACTIVIDADES DE SERVICIOS.",435127418.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",2022-01-01,"OTRAS ACTIVIDADES DE SERVICIOS.",162277858.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",2022-02-01,"OTRAS ACTIVIDADES DE SERVICIOS.",151134524.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599",2022-03-01,"OTRAS ACTIVIDADES DE SERVICIOS.",167178304.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600",2022-04-01,"OTRAS ACTIVIDADES DE SERVICIOS.",166429333.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601",2022-05-01,"OTRAS ACTIVIDADES DE SERVICIOS.",168877880.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602",2022-06-01,"OTRAS ACTIVIDADES DE SERVICIOS.",396357601.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603",2022-07-01,"OTRAS ACTIVIDADES DE SERVICIOS.",173771824.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604",2022-08-01,"OTRAS ACTIVIDADES DE SERVICIOS.",165189603.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605",2022-09-01,"OTRAS ACTIVIDADES DE SERVICIOS.",161706622.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606",2022-10-01,"OTRAS ACTIVIDADES DE SERVICIOS.",171090310.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607",2022-11-01,"OTRAS ACTIVIDADES DE SERVICIOS.",160434200.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608",2022-12-01,"OTRAS ACTIVIDADES DE SERVICIOS.",511300054.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609",2023-01-01,"OTRAS ACTIVIDADES DE SERVICIOS.",161844357.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",2023-02-01,"OTRAS ACTIVIDADES DE SERVICIOS.",136455064.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611",2023-03-01,"OTRAS ACTIVIDADES DE SERVICIOS.",159543725.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",2023-04-01,"OTRAS ACTIVIDADES DE SERVICIOS.",154548457.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613",2023-05-01,"OTRAS ACTIVIDADES DE SERVICIOS.",151240377.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614",2023-06-01,"OTRAS ACTIVIDADES DE SERVICIOS.",482450392.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615",2023-07-01,"OTRAS ACTIVIDADES DE SERVICIOS.",166106919.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616",2023-08-01,"OTRAS ACTIVIDADES DE SERVICIOS.",156400133.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617",2023-09-01,"OTRAS ACTIVIDADES DE SERVICIOS.",159304054.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618",2023-10-01,"OTRAS ACTIVIDADES DE SERVICIOS.",162598827.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619",2023-11-01,"OTRAS ACTIVIDADES DE SERVICIOS.",156364356.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620",2023-12-01,"OTRAS ACTIVIDADES DE SERVICIOS.",615615885.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621",2024-01-01,"OTRAS ACTIVIDADES DE SERVICIOS.",168650374.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622",2024-02-01,"OTRAS ACTIVIDADES DE SERVICIOS.",155505651.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623",2024-03-01,"OTRAS ACTIVIDADES DE SERVICIOS.",180728731.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624",2024-04-01,"OTRAS ACTIVIDADES DE SERVICIOS.",165459140.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625",2024-05-01,"OTRAS ACTIVIDADES DE SERVICIOS.",168467079.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626",2024-06-01,"OTRAS ACTIVIDADES DE SERVICIOS.",377254998.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627",2024-07-01,"OTRAS ACTIVIDADES DE SERVICIOS.",176913419.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628",2024-08-01,"OTRAS ACTIVIDADES DE SERVICIOS.",169062313.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629",2024-09-01,"OTRAS ACTIVIDADES DE SERVICIOS.",NA,158289854.211382,109018054.088685,207561654.334078,82935138.6538356,233644569.768928,192398488.359037,94579585.9303507,316861449.327046,66841593.0300221,422148491.004945,175344171.285209,101798820.009518,262211551.830562,74888365.8419288,327896530.386936
"1630",2024-10-01,"OTRAS ACTIVIDADES DE SERVICIOS.",NA,161806792.003095,110516077.835217,213097506.170974,83364413.8630792,240249170.143112,217455664.610222,77234733.4093738,417016660.072806,47213418.6976811,659296739.467811,189631228.306659,93875405.6222956,315057083.12189,65288916.2803802,449772954.805461
"1631",2024-11-01,"OTRAS ACTIVIDADES DE SERVICIOS.",NA,155745819.755436,103261929.47407,208229710.036802,75478636.221299,236013003.289574,248167482.313325,61835470.9100341,496797640.95581,36543610.082127,938383827.462839,201956651.03438,82548700.1920521,352513675.496306,56011123.151713,587198415.376206
"1632",2024-12-01,"OTRAS ACTIVIDADES DE SERVICIOS.",NA,615132842.048258,561934397.981382,668331286.115133,533772842.803642,696492841.292873,264746875.289431,51139640.2988321,558510520.48341,27687254.8679939,1084993536.28008,439939858.668844,306537019.140107,613420903.299271,280730048.835818,890743188.786477
"1633",2025-01-01,"OTRAS ACTIVIDADES DE SERVICIOS.",NA,168273144.044402,114643584.223781,221902703.865022,86253810.1516723,250292477.937131,292385246.13314,45359281.9096082,667039001.806743,19868448.6782699,1230171414.96759,230329195.088771,80001433.0666946,444470852.835883,53061129.4149711,740231946.452359
"1634",2025-02-01,"OTRAS ACTIVIDADES DE SERVICIOS.",NA,155211054.41339,101320260.408676,209101848.418104,72792197.3129184,237629911.513862,326572063.332055,42652688.9553457,717763931.35155,17273031.3633866,1514047640.01942,240891558.872723,71986474.6820109,463432889.884827,45032614.3381525,875838775.766639
"1635",2018-01-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",250081628.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636",2018-02-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",247639322.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637",2018-03-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",252513340.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",2018-04-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",258198055.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639",2018-05-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",250038145.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",2018-06-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",243845180.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",2018-07-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",233012493.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",2018-08-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",239711269.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",2018-09-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",237304713.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",2018-10-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",250913299.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",2018-11-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",258434361.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",2018-12-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",248258357.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",2019-01-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",253406984.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",2019-02-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",260785482.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",2019-03-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",262802143.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",2019-04-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",255088293.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",2019-05-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",271336847.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",2019-06-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",249695769.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",2019-07-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",248408358.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",2019-08-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",248852579.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",2019-09-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",248524544.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",2019-10-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",252344937.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",2019-11-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",248070262.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",2019-12-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",258305965.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",2020-01-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",262944138.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",2020-02-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",272266022.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",2020-03-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",256943879.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",2020-04-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",259970639.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",2020-05-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",252419024.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",2020-06-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",245763532.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",2020-07-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",229599192.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",2020-08-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",236336071.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",2020-09-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",173134824.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",2020-10-01,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",233410066.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
